"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x27426996","x1216031428577841152",2020-01-11 16:17:40,"sportmarketing1","Brexit means

The end of...

..

Everything decent!!?

#brexitisflawed #BorisJohnsonShouldNotBePM #UnfitForOffice #DitchJohnson #DitchTheTories #GetBrexitGone https://t.co/sNr0yudgi5","Twitter for Android",158,NA,NA,NA,TRUE,FALSE,2,0,NA,NA,"brexitisflawed BorisJohnsonShouldNotBePM UnfitForOffice DitchJohnson DitchTheTories GetBrexitGone",NA,"twitter.com/youngpeople4eu…","https://t.co/sNr0yudgi5","https://twitter.com/youngpeople4eu/status/1215771553859874817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1215771553859874817","To people asking what i will miss from the EU;
- The #Erasmus Progamme
- #FOM
- Membership of the worlds largest trading bloc
- Tarrif Free trade with the #EU
- Right to live in any EU member state
- Mutual recognition of educational diplomas.
Need I go on?",2020-01-10 23:05:01,"Twitter for iPhone",205,53,"x1116453367340064768","youngpeople4eu","Elizabeth <U+0001F1EA><U+0001F1FA>",1222,672,804,"","17 and fighting for my FUTURE || Year 13 || EU Supporter<U+0001F1EA><U+0001F1FA> || A Level Politics Student|| <U+0001F1E6><U+0001F1FA>/<U+0001F1EC><U+0001F1E7> || Member of the Liberal Democrats <U+0001F536>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1216031428577841152","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1217095469081546752",2020-01-14 14:45:47,"sportmarketing1","Brexit coming home!?

Brexiters own this for starters!?

#brexitisflawed #BorisJohnsonShouldNotBePM #UnfitForOffice #DitchJohnson #DitchTheTories 

Boris is your apology ready?

Santander becomes latest bank to set 40% overdraft rate

https://t.co/qHZInJZuWn

Sent via @updayUK","Twitter for Android",277,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"brexitisflawed BorisJohnsonShouldNotBePM UnfitForOffice DitchJohnson DitchTheTories",NA,"f7td5.app.goo.gl/mHG4k9","https://t.co/qHZInJZuWn","https://f7td5.app.goo.gl/mHG4k9",NA,NA,NA,NA,NA,NA,NA,NA,"x3458918848","updayUK","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1217095469081546752","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1217125078745395200",2020-01-14 16:43:26,"sportmarketing1","Constantly  living in the past to evoke the total abhorrent nationalist fervour that makes the whole Brexit disaster a relic of elitism self driven agendas that has been normalised as a narrative to the many uninformed masses!?
#brexitisflawed #BorisJohnsonShouldNotBePM https://t.co/4xYybt7fvz","Twitter for Android",270,NA,NA,NA,TRUE,FALSE,11,6,NA,NA,"brexitisflawed BorisJohnsonShouldNotBePM",NA,"twitter.com/Redpeter99/sta…","https://t.co/4xYybt7fvz","https://twitter.com/Redpeter99/status/1217120412238340096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1217120412238340096","A bob was the nickname for a shilling (5p) that went out of circulation 49 years ago next month.
Cutting edge from the Prime Minister.",2020-01-14 16:24:53,"Twitter for Android",39,6,"x316464915","Redpeter99","Peter Smith",21791,1226,70433,"North Yorkshire","Lifelong Leeds United supporter and aesthete.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1217125078745395200","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1216370620381921281",2020-01-12 14:45:29,"sportmarketing1","#ReleaseTheRussiaReport 

The 31st January is a fake date as when report once released will show the election and brexit all based on deceit!?

#BorisJohnsonShouldNotBePM #UnfitForOffice #DitchJohnson #DitchTheTories #GetBrexitGone https://t.co/nmBWfXmjj5","Twitter for Android",231,NA,NA,NA,TRUE,FALSE,6,2,NA,NA,"ReleaseTheRussiaReport BorisJohnsonShouldNotBePM UnfitForOffice DitchJohnson DitchTheTories GetBrexitGone",NA,"twitter.com/PeterStefanovi…","https://t.co/nmBWfXmjj5","https://twitter.com/PeterStefanovi2/status/1216079413701435393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1216079413701435393","It’s believed nine Russian business people who gave money to Conservative Party are named in report into Russian interference in UK politics suppressed by Boris Johnson before election.

Let’s RT this to a million people &amp; let him know we haven’t forgotten https://t.co/Yy7CumM5yO",2020-01-11 19:28:20,"Twitter for iPhone",5943,8494,"x2441666255","PeterStefanovi2","Peter Stefanovic",101124,6570,29395,"London","Lawyer/Journalist/Filmmaker debunking Political deceit! OVER 75 MILLION VIEWS! Join https://t.co/EAbnYJS32O Bio https://t.co/hmIPjmDbXg",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1216370620381921281","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1215752994358210560",2020-01-10 21:51:16,"sportmarketing1","Brexit and Tories 
=====

Nasties and nastiness !?

Evidence is compelling!?

#brexitisflawed #BrexitShambles #BorisJohnsonShouldNotBePM #UnfitForOffice #DitchJohnson #GetBrexitGone https://t.co/UXNdMXc2ur","Twitter for Android",181,NA,NA,NA,TRUE,FALSE,2,1,NA,NA,"brexitisflawed BrexitShambles BorisJohnsonShouldNotBePM UnfitForOffice DitchJohnson GetBrexitGone",NA,"twitter.com/nooouch/status…","https://t.co/UXNdMXc2ur","https://twitter.com/nooouch/status/1215752035011788805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1215752035011788805","Ever wonder why right wing journalists are vicious towards others? 
Well a famous cricketer said when he got a job as pundit he  was mostly complimentary about the players. He was told he wouldn't be in the job long.
He said from then on ' I took players out at the knees '",2020-01-10 21:47:27,"Twitter for Android",8,1,"x792708502284341249","nooouch","Mutley",2572,403,225873,"Pangaea","Twitter is an open platform.  If all your followers agree with you... you are in a cult, not looking for facts, just comfort. Rude ? You could be Mutleyed.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1215752994358210560","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1215631801219256320",2020-01-10 13:49:41,"sportmarketing1","Go now all those responsible for biggest dereliction of duty to the country in my lifetime!?

#brexitisflawed #BorisJohnsonShouldNotBePM #UnfitForOffice #DitchJohnson #DitchTheTories #GetBrexitGone 

#ReleaseTheRussiaReport 

https://t.co/s78xq1KTj8","Twitter for Android",249,NA,NA,NA,FALSE,FALSE,85,64,NA,NA,"brexitisflawed BorisJohnsonShouldNotBePM UnfitForOffice DitchJohnson DitchTheTories GetBrexitGone ReleaseTheRussiaReport",NA,"express.co.uk/news/uk/122658…","https://t.co/s78xq1KTj8","https://www.express.co.uk/news/uk/1226583/Brexit-news-House-of-lords-latest-withdrawal-agreement-bill-Boris-Johnson-EU-deal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1215631801219256320","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1215038728537825290",2020-01-08 22:33:01,"sportmarketing1","These MPs should never be in office!!!?

The shameful  disregard for human beings and the most vulnerable of young people is an irreversible stain on You!?
We no longer have a parliament? it's a chamber of disrespect to every decent living being?
Cast aside in name of Brexit? https://t.co/PsMK0iqFmD","Twitter for Android",276,NA,NA,NA,FALSE,FALSE,13,7,NA,NA,NA,NA,"twitter.com/eunewsroom/sta…","https://t.co/PsMK0iqFmD","https://twitter.com/eunewsroom/status/1215034930515849222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1215038728537825290","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1216290224290123776",2020-01-12 09:26:01,"sportmarketing1","Any Brexiters doing this!?
Those who can say yes so far in a poll of their righteousness!?

Answer

...Zero!?
The face of Brexit hypocrisy!!? https://t.co/NwE5P6HmPs","Twitter for Android",141,NA,NA,NA,TRUE,FALSE,3,3,NA,NA,NA,NA,"twitter.com/B_E_Andre/stat…","https://t.co/NwE5P6HmPs","https://twitter.com/B_E_Andre/status/1215946742421737472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1215946742421737472","Shouldn’t all “patriotic” pro Brexit MPs and other prominent Brexiters who have dual nationality from another EU country be required to renounce that EU nationality now? It’s the only honourable thing to do. Surely.",2020-01-11 10:41:09,"Twitter for iPhone",2520,709,"x2921068119","B_E_Andre","B.E.Andre #FBPE <U+0001F1EC><U+0001F1E7><U+0001F1EA><U+0001F1FA><U+0001F1F5><U+0001F1F1><U+0001F1F5><U+0001F1F9><U+0001F1EC><U+0001F1F7><U+0001F1FB><U+0001F1F3><U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F577>",3252,4267,18357,"","Polish-Brit Mancunian author of #WithBloodandScars, shed-dweller. Believer in diversity, linguist. Queen of losing reading glasses. #FBPE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1216290224290123776","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1214567709951684618",2020-01-07 15:21:22,"sportmarketing1","Remain1 Brexit nil
End of match
Bye Boris
#UnfitForOffice https://t.co/k02wu6gnNL","Twitter for Android",57,NA,NA,NA,TRUE,FALSE,3,0,NA,NA,"UnfitForOffice",NA,"twitter.com/amicon_13/stat…","https://t.co/k02wu6gnNL","https://twitter.com/amicon_13/status/1214565014385786880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","x1214565014385786880","First blow for post-Brexit Britain as Australia rejects trade deal https://t.co/Ux5QHUjltH",2020-01-07 15:10:39,"Twitter for iPhone",2,3,"x811199450488115200","amicon_13","Monica J Anderson #RevokeA50",2743,2713,44499,"","<U+0001F536><U+0001F536> Don’t add me to lists. CorbynOut. Insult me, I block you. Don't call me Monz.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1214567709951684618","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1215720653514596353",2020-01-10 19:42:45,"sportmarketing1","When the disaster arrives
When the country Implodes

When the vulnerable are empty of real life
When ordinary people are desolate

The Tories 
The Brexiters

You stand guilty?

Opinion: When Brexit crashes and burns, the Tories need to be held responsible https://t.co/m5uITqhsEP","Twitter for Android",279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,"independent.co.uk/voices/labour-…","https://t.co/m5uITqhsEP","https://www.independent.co.uk/voices/labour-leadership-brexit-boris-johnson-conservatives-eu-inequality-a9276326.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1215720653514596353","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
"x27426996","x1217078306190897153",2020-01-14 13:37:35,"sportmarketing1","For whom the bell Tolls!!
What an absolute excuse of a man!?

Time runs out very soon Mr Johnson as those metaphorical bells will ring out to the tune of truth as calls time on you and your deceit!?

Big Ben: Public can fund Brexit Day bongs, says PM https://t.co/FBnAK1EUi0","Twitter for Android",274,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,NA,NA,"bbc.com/news/uk-politi…","https://t.co/FBnAK1EUi0","https://www.bbc.com/news/uk-politics-51107646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json","East","East, England","admin","United Kingdom","GB","NA NA","NA NA","-0.745779800818049 1.76893599950184 1.76893599950184 -0.745779800818049 51.4482221321091 51.4482221321091 52.9926789576249 52.9926789576249","https://twitter.com/sportmarketing1/status/1217078306190897153","alan seymour","Cambridge, England","University Lecturer Consultant in Sports Marketing -Conference/Social Media @FOSConf MCIPR- Liverpool Supporter-Future of Sport Radio host @allinsportstalk","https://t.co/gRc1S10zZp",FALSE,9675,10640,506,78237,56044,2009-03-29 13:57:02,FALSE,"https://t.co/gRc1S10zZp","http://about.me/alanseymour",NA,"https://pbs.twimg.com/profile_banners/27426996/1482739426","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/378800000622488450/0a5d6cc1c9cfcbdfaae2098ca15f91c8_normal.png"
